,Mycontrast.logFC,Mycontrast.logCPM,Mycontrast.LR,Mycontrast.PValue,Mycontrast.FDR
EMILIN3,-4.00230150774552,2.63566405897301,64.0712030846771,1.20002819647471e-15,1.03191472879386e-14
EMP1,-1.80339796716212,8.79215911883864,52.648635010462,3.98888031429252e-13,2.56544710998697e-12
EMP2,1.10612135325023,7.98439340791292,60.9275883973355,5.92131993557777e-15,4.72237794862191e-14
EMX1,4.06863786672356,0.969821111245997,75.8942683945276,2.99267462574997e-18,3.44470951032006e-17
EMX2OS,-2.22051057558451,2.87325490688661,36.4141889917108,1.59537565646541e-09,6.61571841698688e-09
EMX2,-1.30152087222801,1.45271434744016,13.3868054818066,0.000253400607558578,0.000526643676430628
EN1,-1.32676513481967,3.7778704832428,14.9446254728099,0.000110712983811463,0.00024195079016849
ENAH,1.20723740210281,7.89547447565663,78.3086645685185,8.81344260525577e-19,1.06854890998096e-17
ENG,-1.13285978789256,8.14439011519567,39.1796814591807,3.86542001553404e-10,1.71968820994636e-09
ENO2,1.31112574127819,5.37120197146411,37.5615602212153,8.85729131693187e-10,3.77500903914857e-09
ENOX1,1.21398443878457,2.62779760524067,20.9395084858722,4.74016731795902e-06,1.27036869344164e-05
ENPP2,-3.1532451705903,6.91610427140279,113.108454149364,2.04289259231368e-26,5.48834952855596e-25
ENPP5,1.63878692952767,5.47359486512639,30.3751123448016,3.56067314408046e-08,1.25820625351099e-07
ENPP6,-1.45693917469136,0.639018027032847,24.6847827359972,6.7515158503448e-07,2.01902619773063e-06
ENTPD7,1.54780678810588,3.67259553145079,172.50660121347,2.09759979777626e-39,1.44111661106597e-37
ENTPD8,2.68281729236687,1.72661831408386,58.9224074068613,1.64013767970264e-14,1.24054220945857e-13
EPAS1,-2.02413271558795,8.73112048901079,65.1454381987861,6.95693078683107e-16,6.13428302199791e-15
EPB41L2,-1.97322596760204,7.10217257509416,96.0226030147368,1.13579326996343e-22,2.09541944392834e-21
EPB42,-3.18589112040283,0.922629599677891,31.9700635729135,1.56566884452437e-08,5.77537408504503e-08
EPCAM,1.05176296012691,7.56197826531054,12.1445822874866,0.000492306669482428,0.000984538701810598
EPDR1,-1.3565982529692,4.84536594743933,28.9353422896139,7.48349528464394e-08,2.53114836665995e-07
EPHA10,2.05544623433915,2.86025826689336,41.3304480279081,1.28550843539084e-10,6.05179934733781e-10
EPHA2,-1.66136551096739,5.22937079938968,93.4968345396361,4.06850672256474e-22,7.06153581280941e-21
EPHA4,-1.63048377331402,4.20932244662992,75.0393226877264,4.61431656047442e-18,5.20679638573294e-17
EPHA7,-2.47806518771392,1.57308721431192,32.1997883320082,1.39105909339854e-08,5.1674065054971e-08
EPHB1,-3.31438841534482,4.05454648880244,121.48610114037,2.99089371310745e-28,9.21796237607486e-27
EPHB6,-2.67946912448566,4.45870325034042,150.061108684947,1.68113598842586e-34,8.0933813223816e-33
EPHX4,1.51816812813641,1.499505769371,26.6972898438555,2.37955037594721e-07,7.53991088376642e-07
EPN3,2.36987764745398,5.18825772445328,96.3149812174412,9.79857795614576e-23,1.8204653777397e-21
EPS8L1,1.10701398004498,5.38440007354264,18.114545685495,2.08006380539989e-05,5.09056060427271e-05
EPYC,8.14258998521899,1.53971552319349,215.668362413388,7.96647309761136e-49,1.25102079322133e-46
ERBB2,1.2015573008955,9.26905685513081,24.6418565063197,6.90358611081748e-07,2.06263203596361e-06
ERBB3,1.71047012993327,8.46883959309534,38.3130947604798,6.02569402621787e-10,2.61549621256466e-09
ERBB4,1.6638028746895,5.77563830350867,25.8074309288206,3.77233324159221e-07,1.16019696409053e-06
ERCC6L,3.2684196191403,2.0225170756499,346.864005707062,2.04199868342806e-77,3.36700057913745e-74
ERGIC1,1.1836284717699,8.33701752790848,105.351054772226,1.02305955709973e-24,2.32275019237566e-23
ERG,-1.6313279063486,5.12546885135224,75.6131346238573,3.45058554142125e-18,3.94425250232996e-17
ERI2,1.15200570370491,4.55609289901736,108.042872515309,2.63026619123479e-25,6.34293260120258e-24
ERMP1,1.50970100548762,6.48470187865021,140.415675425596,2.15931531313035e-32,9.04238993508015e-31
ERP27,1.79609234973299,3.98314687364262,27.943019402773,1.24940874347362e-07,4.10382239421329e-07
ERRFI1,-1.08232039797158,7.02385653936393,21.0730920015,4.42092756338592e-06,1.18867622276037e-05
ESAM,-1.31146765787828,5.77350370402318,39.7271229590823,2.92041457998806e-10,1.32291170070819e-09
ESCO2,3.57944983013093,2.3385961267497,230.11572411517,5.62477445332883e-52,1.25756609854001e-49
ESM1,3.40329548715322,2.67902426797321,186.137223218775,2.2158294358178e-42,1.97493284377517e-40
ESPL1,2.76103760391782,3.51086150144519,159.907279780635,1.18551382570197e-36,6.8288702510195e-35
ESPN,1.73858076307022,4.65706957690748,31.4215124789818,2.07667218513078e-08,7.56723281603871e-08
ESR1,2.86229854928133,8.92329831084275,85.7145621225783,2.07876427995337e-20,3.03665333520099e-19
ESR2,-2.12967906652257,0.965024288881731,35.1953628209478,2.98232844894141e-09,1.20011880933454e-08
ESRP1,1.95996764308105,6.9358692692259,40.9296868752065,1.57805718053426e-10,7.34514900085652e-10
ESRP2,1.09451695133035,5.62071060471066,18.6296343263695,1.58733846356291e-05,3.95515331939144e-05
ESYT3,-1.38275336890643,1.69709348904104,24.0069676107761,9.59877108626253e-07,2.81747639961925e-06
ETFB,-1.08720082764895,5.66741204186468,24.8289714509481,6.26487567618006e-07,1.88117402787369e-06
ETNK2,1.64274197031187,5.53464558600355,56.2489930019791,6.38505265804212e-14,4.49680884208401e-13
ETS1,-1.12617326548021,7.15083071364828,41.8933327308184,9.63907507893087e-11,4.60500527624383e-10
ETS2,-1.43625376208902,6.68422220505723,75.2862785748053,4.07179557211049e-18,4.63826039652069e-17
ETV5,-1.58708171764734,5.39308389398252,56.2414350178629,6.4096439011229e-14,4.5117189274126e-13
ETV7,1.6973222516594,2.04024798812493,59.0863598760917,1.50901657470747e-14,1.14993862720775e-13
EVC2,-1.41398274935808,3.09980435214211,78.433883391084,8.27210513412141e-19,1.00754698821972e-17
EVL,1.74678273307191,7.78798449517993,72.1916583592226,1.95279481271499e-17,2.06570299715505e-16
EVPL,1.40965175061045,5.78047976707906,34.9034095112547,3.46473614657622e-09,1.38160019678014e-08
EXO1,3.58658847605321,3.07409417606744,235.835624124038,3.18242276224575e-53,7.9206299352422e-51
EZH1,-1.1806828938214,6.15598220090199,83.812284944176,5.44056749921381e-20,7.57830262746878e-19
EZH2,2.06873683882714,4.14552504305979,155.539273877169,1.06744910643361e-35,5.70069682711165e-34
EZR,1.45109673265397,8.29684180576997,72.4951324788618,1.67444439718504e-17,1.78125774542483e-16
F10,-2.88870239241507,3.38141905342624,81.320472294389,1.91928028898396e-19,2.5191269942276e-18
F12,2.72559388608032,2.84762940652564,118.227945956059,1.54564222029095e-27,4.55101931425401e-26
F13A1,-1.23959006264305,6.65154026863422,13.4746245337641,0.000241811574557776,0.000504146748852793
F2RL2,2.09931799979895,4.46010365220401,41.9190578904202,9.5130904739366e-11,4.54828475685747e-10
F2R,1.01499442475079,6.01268520502677,36.6750953229219,1.39550913255448e-09,5.82536739478676e-09
F3,-1.58902296383924,5.94391413947563,31.5361868093152,1.95757953722095e-08,7.15302816495335e-08
F7,3.27097348240888,2.36132627807538,84.0450218072085,4.83634686036096e-20,6.76237733856626e-19
F8,-1.44142921899085,5.37369905044747,59.8040080400619,1.04789735744862e-14,8.10722231208492e-14
FAAH2,1.74562613709575,3.77685149499502,52.7373416208002,3.81272749744428e-13,2.46296221443622e-12
FABP4,-5.71612710353399,9.73067685372058,74.682583759431,5.52816610049476e-18,6.1485699014862e-17
FABP5,-1.34817400208386,4.50853292052376,17.2264382167178,3.31786795288503e-05,7.87724913004076e-05
FABP7,-5.47146490330472,3.99585274106705,44.388222092563,2.69302416103296e-11,1.38710198001506e-10
FADS3,-2.18295851645269,6.08194534913106,66.3392325847477,3.79626962686147e-16,3.42990360602258e-15
FAM102A,1.06072642689135,7.64406382811821,45.050177842243,1.92049818135946e-11,1.00768860422882e-10
FAM107A,-3.92231985556357,5.38125477044366,110.945219486185,6.082855237009e-26,1.54901435195725e-24
FAM110A,1.46431973301392,5.28463714419787,76.4964379444081,2.20610548059492e-18,2.58214173864487e-17
FAM110B,1.1883847663353,4.73227184564885,39.9343633239942,2.62641708455663e-10,1.19465750904781e-09
FAM110C,1.05140700853422,4.11424685704832,13.0833101388412,0.000297938492233885,0.000613312523573216
FAM111B,2.91947224617872,3.99006818347147,120.82361822678,4.17662859341436e-28,1.26944487962509e-26
FAM124A,-1.68607596379238,2.7886268853506,52.4024742923089,4.52153903960951e-13,2.88551627825297e-12
FAM126A,-2.39624152155094,5.54094766212644,226.862114160478,2.88192851658571e-51,6.03420937496542e-49
FAM131B,1.14074604706111,2.39884765912708,22.3419814771957,2.28163732677101e-06,6.37649957149076e-06
FAM135A,-1.16671484058275,3.7925878950662,69.6809296498967,6.97169015567426e-17,6.96166274364112e-16
FAM135B,2.53718652233147,1.57721819951166,32.2269563268479,1.37174349404143e-08,5.10427882366728e-08
FAM13A,-2.58289683091216,6.05445652430341,150.360847793239,1.44573136669635e-34,6.98558331798227e-33
FAM13C,-2.19007890812741,2.72704321188325,97.5915632280028,5.14225641148349e-23,9.87358141541174e-22
FAM149A,-2.39919939546865,3.31942622495318,71.7179581627856,2.48262788516429e-17,2.60735226378998e-16
FAM151B,1.29114351100824,0.977649421092198,76.3583197957776,2.36592524144984e-18,2.74968456915989e-17
FAM155A,2.17647197355508,2.07744926423046,71.3360140079685,3.01285980721859e-17,3.13180722750358e-16
FAM155B,2.0268682393946,2.0739174809225,42.9151891475367,5.71650922819709e-11,2.80843475713772e-10
FAM162B,-2.23042767416393,1.00471478516375,58.1171958295674,2.46958141112241e-14,1.83218494905038e-13
FAM166B,-1.08797261778987,1.50469297866981,8.40077628953043,0.00375060809902454,0.00655068110404842
FAM167A,1.44456367822701,2.5551224162935,20.3213972652064,6.54643835469586e-06,1.72122918749837e-05
FAM169A,1.97635962590634,1.72909417662027,71.6727712782841,2.54013688144319e-17,2.66562813071735e-16
FAM171A1,-2.10162078669227,5.11770680472942,139.173805314338,4.03540491076474e-32,1.6634695680593e-30
FAM173A,1.5068986765412,3.69082258305763,112.268762410198,3.12013096200374e-26,8.16619990472052e-25
FAM174B,1.13277679821123,5.96370331849388,35.4537546265915,2.61178444489886e-09,1.05746005563723e-08
FAM180A,-1.3668914239064,2.72099357090334,24.7088574032109,6.66770382254404e-07,1.99486688870897e-06
FAM180B,-5.10244723182166,1.38689507208837,50.4833499480205,1.20180081727464e-12,7.28201864063842e-12
FAM184B,1.33493336104851,1.28683083058853,26.0289500677543,3.36335941872653e-07,1.04341660612468e-06
FAM189A1,1.66990388390973,0.730256584714212,23.6902189461874,1.13156176094007e-06,3.29574546004869e-06
FAM189A2,-2.14402760072094,5.36859049488012,47.9775542208988,4.31126506463985e-12,2.44601709538341e-11
FAM20C,-1.02743178399319,6.65976624113508,36.6700911407241,1.39909603900135e-09,5.83849283469373e-09
FAM3D,-4.37874622049635,2.54904456761248,53.8550260870662,2.15842237280432e-13,1.43218055933912e-12
FAM43A,-1.54176706857878,4.09139094433656,61.1827850214158,5.20143541500233e-15,4.18877500362001e-14
FAM49A,-2.08918877240559,4.77299459099388,197.551648371288,7.14715348230975e-45,7.36547668633968e-43
FAM57B,4.29530375466604,1.44123777068096,111.168070826396,5.43610335395845e-26,1.38968293298577e-24
FAM69C,-1.02691524936082,0.791027325434289,7.94447469992696,0.0048234417171771,0.0082760171294593
FAM71E1,1.16669448228949,2.05401926432874,40.7224946693372,1.75455756695958e-10,8.13224485796338e-10
FAM83A,1.74285065850225,1.45426175879862,15.1574389266072,9.89078561441314e-05,0.000217775585110539
FAM83D,3.26163352266432,3.59015103677267,186.667521591823,1.69735307218386e-42,1.53354687501214e-40
FAM83E,2.14921635176689,3.49332659519946,28.7576957196325,8.20233380563749e-08,2.75696257946112e-07
FAM83H,1.62492149856444,7.38881636500793,54.7630171158334,1.35975590377246e-13,9.21713264473923e-13
FAM84A,1.14686051730581,4.3306130576521,14.6516872202124,0.000129318830284329,0.000280243911661012
FAM89A,-2.43232533214609,4.8136985697855,22.7560852782819,1.83920814726879e-06,5.20175700485047e-06
FANCA,1.68851825466847,3.01010776247697,80.6706004328053,2.66660078099456e-19,3.43842921819152e-18
FANCB,1.78030494510146,0.776149441191389,135.710486757244,2.30851313733923e-31,8.95635199842405e-30
FANCD2,1.71714678680362,4.04633499647248,153.659996264494,2.74810711752604e-35,1.43281743032751e-33
FANCF,1.01252728735561,4.53392141504022,67.8588978964543,1.75624249270675e-16,1.65712408592953e-15
FANCI,1.99370552377522,4.8802248552705,226.225924550365,3.96674749458027e-51,8.17583846890756e-49
FANK1,1.83426783902119,2.92737354357048,67.1565888512878,2.50775779617069e-16,2.32956571051321e-15
FAP,1.89454543076793,5.05638866223295,65.8417482299838,4.88621824070055e-16,4.35795164388648e-15
FAR2,1.17727708696962,3.9895058696339,21.5102734531379,3.51938171151102e-06,9.5897880926548e-06
FAT1,-1.73248334616675,8.09371939270383,59.8830015118601,1.00667147106524e-14,7.81117845577742e-14
FAT2,-3.14431709383621,5.41072216854231,56.8633863417132,4.67163127622366e-14,3.34728344186129e-13
FAT4,-1.87131679973762,4.84393951837435,56.8596060788856,4.68062016420911e-14,3.35008467640165e-13
FBLL1,1.85331981825937,1.13652878101033,16.2374075175983,5.58797670624938e-05,0.000128037173409998
FBLN1,-1.26314909799682,8.73418518937124,21.9947587978507,2.73396030414862e-06,7.54312285547469e-06
FBLN2,-1.69775849930543,8.54282692659526,22.0855491342666,2.60765410725797e-06,7.22031178187236e-06
FBLN5,-2.37945983114652,7.01171760121963,83.0156778598619,8.14051786779201e-20,1.10474867483585e-18
FBN2,2.42967172161519,2.86124005133149,66.6405121103026,3.25820705498658e-16,2.97021487645667e-15
FBP1,1.34300063681111,6.10037480944059,37.787696679682,7.88776717905541e-10,3.38232262619807e-09
FBXL16,2.40667392554423,5.15128382871454,68.36217497902,1.36062580683049e-16,1.30152393168245e-15
FBXL19,1.02211033539361,5.13107387635482,74.9781703104424,4.75947506482653e-18,5.35227924809264e-17
FBXL6,1.1566875120399,4.77183011557495,97.972028251421,4.24334501943364e-23,8.21937799579282e-22
FBXO15,2.07608644796321,0.995593242424684,96.8900605526381,7.32856500494127e-23,1.38299143033162e-21
FBXO16,2.16674777077236,1.85374424131071,73.9752551621999,7.91024207917591e-18,8.70985002223785e-17
FBXO17,-1.0613860294797,3.95194164550606,23.280740273684,1.39994876673975e-06,4.03820778090183e-06
FBXO31,-1.22899281682552,5.66733139328108,123.289994950393,1.20486970201652e-28,3.8482896463196e-27
FBXO32,-1.35801384588279,7.93599122852647,28.2629070701803,1.05906084375609e-07,3.50830527121711e-07
FBXO40,-3.95644566626886,1.43004705314511,16.1935706519035,5.71878813343411e-05,0.000130852617984613
FBXO41,1.31408232366564,4.10757635943288,53.299451713603,2.86386465053639e-13,1.87666361675239e-12
FBXO5,1.04370001805808,3.24271381347798,74.6945291544635,5.49481806560269e-18,6.11663671758356e-17
FBXO6,1.05774662896484,3.87573393241366,50.1414620852505,1.43052197910905e-12,8.61251274597329e-12
FBXW7,-1.02831352921768,5.05705001500725,92.8864692034736,5.53818437046951e-22,9.54956732429585e-21
FCER1A,-1.39121891790085,2.11497365929978,24.8025578802508,6.35131312623083e-07,1.90539393786925e-06
FCER2,-3.60769991101931,0.699818690979206,20.371197597717,6.37826016755263e-06,1.67968915692128e-05
FCGR1A,2.04181667410878,1.90260468909568,71.0277836223805,3.52229604670005e-17,3.62989118375159e-16
FCGR3A,1.02342003016916,5.8153454170672,18.422135864028,1.76989951135073e-05,4.38271906405621e-05
FCN1,-1.83694078136818,2.28355451097482,20.3555545085851,6.43061514686036e-06,1.69250364966354e-05
FCN3,-1.01427266910967,1.07767535435831,13.1965525916053,0.000280464554146683,0.000579603310942958
FCRLB,3.15694406862841,2.12430746360277,95.5797549006972,1.42051681658061e-22,2.58455687276067e-21
FDXACB1,1.12303844207655,1.82485234998077,69.7209268648515,6.83174311368741e-17,6.82708510701899e-16
FDXR,1.10147609379407,4.25857809407274,68.5314102885759,1.248726924088e-16,1.20145564227898e-15
FEN1,1.25106238262844,4.87092241149408,93.4999553574693,4.06209672365635e-22,7.05969932565889e-21
FERMT1,-1.45415737511645,2.71931269955703,20.9292273475314,4.76567562497535e-06,1.27668617321385e-05
FERMT2,-1.83336361166545,6.85577998777737,62.2816238715714,2.97689962902732e-15,2.44662199417442e-14
FES,-1.53450070694863,4.98351106662336,90.3346296511914,2.01101830796356e-21,3.25488865034937e-20
FEZ1,-1.48402022104198,3.44286036707342,43.8094944540764,3.61944920908321e-11,1.82438496434913e-10
FFAR2,1.34581551642089,2.0482387590931,10.0434808643147,0.00152888031369197,0.00284660468320403
FGD3,1.6717610748875,5.50588737035054,56.4063493359963,5.89397394751182e-14,4.17323727008204e-13
FGD4,-1.36081441190044,4.84509479060133,104.031783242703,1.99096474375736e-24,4.39177523995039e-23
FGD5,-1.46047049084693,5.71335059362207,45.3005333967963,1.69003096630865e-11,8.92799298220961e-11
FGD6,1.016679671861,4.93394860773117,46.6971615730929,8.2848921133112e-12,4.52342764348875e-11
FGF1,-2.18315396596504,5.39579434224289,107.797017733907,2.97764081299298e-25,7.16752919054568e-24
FGF2,-4.16213748870731,5.45775056870944,132.647812369053,1.07961528838099e-30,4.04579695143e-29
FGF7,-2.02726043285693,4.50427423214975,53.1676642175643,3.06258982636959e-13,1.99993180196244e-12
FGFBP1,-3.18719094579542,1.91859703607181,21.8097666108399,3.01063723766428e-06,8.27016155810693e-06
FGFBP2,-4.3496489744461,2.85806082716559,52.4175759842458,4.48690228412097e-13,2.8647980653359e-12
FGFR1,-1.37287673463833,7.76730487025591,55.4623020226274,9.52686175681601e-14,6.55549470183412e-13
FGFR3,2.84089860769113,5.04358589048617,68.8298736412609,1.0733441642912e-16,1.04106491699745e-15
FGFR4,1.4372473065639,4.35935968155929,12.9894064567553,0.000313258254350183,0.00064264224465525
FGFRL1,-1.12866581364427,6.10458823638799,22.0643006113227,2.63667978737335e-06,7.29455601410274e-06
FGG,3.29847548624641,3.03468588829745,11.0398872901791,0.000891722829820482,0.00172372741034027
FGL2,-1.63253253305472,5.89406235411003,45.328287405772,1.66625040655239e-11,8.80589307405152e-11
FHAD1,1.84572961759745,1.59163554073098,95.9157620384144,1.19877165881517e-22,2.20236726343048e-21
FHDC1,1.19481324922449,4.26567698320132,47.9246862981456,4.42909690396359e-12,2.51178922012827e-11
FHL1,-4.86263480980893,9.12019337872098,117.619791579803,2.10024351283551e-27,6.12927260571088e-26
FHL5,-1.94269243533547,2.71670486755055,36.2593629952996,1.7272817180918e-09,7.1402610916167e-09
FHOD3,-1.11958591467969,4.37661708965741,28.2470806263048,1.067755512881e-07,3.53355819629034e-07
FIBCD1,2.13175922771582,1.63618828304962,15.2851131509989,9.24421784547538e-05,0.000204563793993735
FIGN,-1.99491007884997,3.15123024053787,34.9813252337905,3.32882676346405e-09,1.33345137676448e-08
